index,mRNA,methylation,miRNA,mRNA-mRNA,meth-meth,miRNA-miRNA,VCDN
50,0.016150278970599174,0.01933601312339306,0.016361365094780922,401.68603515625,5062.7890625,20.14902687072754,1.2492904663085938
51,0.016479402780532837,0.019380787387490273,0.016224876046180725,204.49136352539062,4780.2841796875,36.036399841308594,0.9979021549224854
52,0.016036124899983406,0.019429916515946388,0.015866482630372047,201.76229858398438,2300.346923828125,44.76393508911133,1.0297175645828247
53,0.016367949545383453,0.018993936479091644,0.016214165836572647,460.90618896484375,571.2965698242188,19.940170288085938,0.9936627149581909
54,0.016177287325263023,0.01895267330110073,0.015682494267821312,341.93450927734375,1183.3328857421875,19.518325805664062,0.581224799156189
55,0.01635594107210636,0.019022192806005478,0.015430286526679993,181.07199096679688,1885.5228271484375,15.867959976196289,0.5816366672515869
56,0.015859702602028847,0.018752532079815865,0.015965305268764496,84.73420715332031,2074.51318359375,29.800296783447266,0.7734827995300293
57,0.01607801951467991,0.018729347735643387,0.015864679589867592,255.8024444580078,2178.28515625,24.198762893676758,1.6921330690383911
58,0.015999160706996918,0.018697122111916542,0.015656255185604095,272.6387023925781,1312.8651123046875,14.772370338439941,1.50800359249115
59,0.01565600372850895,0.018377963453531265,0.015326250344514847,180.3798370361328,317.24395751953125,13.130425453186035,0.5186946988105774
60,0.015520264394581318,0.018415194004774094,0.015344747342169285,75.0117416381836,806.20703125,17.049531936645508,0.6549542546272278
61,0.015611264854669571,0.01844150200486183,0.015791792422533035,156.67141723632812,1433.196533203125,24.084409713745117,0.9193142056465149
62,0.015725763514637947,0.018003620207309723,0.015559020452201366,191.2401885986328,1313.815673828125,14.424826622009277,0.9367213845252991
63,0.015649208799004555,0.018358351662755013,0.015540595166385174,164.69418334960938,1018.5332641601562,13.024835586547852,0.7688964009284973
64,0.015853261575102806,0.018019478768110275,0.015368419699370861,70.08834075927734,753.939208984375,13.387615203857422,0.877545952796936
65,0.015218186192214489,0.018222926184535027,0.015414707362651825,134.58837890625,342.81451416015625,16.841283798217773,0.4039384722709656
66,0.015805475413799286,0.018314603716135025,0.015275679528713226,191.49111938476562,439.1554870605469,14.183387756347656,1.586883783340454
67,0.015527843497693539,0.01807710900902748,0.015311289578676224,189.0171661376953,848.3046875,14.724218368530273,0.7894856929779053
68,0.015294021926820278,0.017750034108757973,0.01511368528008461,101.58161926269531,666.8316040039062,13.94644546508789,0.6189265251159668
69,0.015150737017393112,0.01766587793827057,0.014745406806468964,93.70906829833984,395.9013977050781,12.637476921081543,0.8306983709335327
70,0.015228139236569405,0.017827611416578293,0.01486726850271225,131.78802490234375,412.33148193359375,14.5204439163208,0.7200776934623718
71,0.015348670072853565,0.01773013360798359,0.014950674027204514,212.9066162109375,296.2253723144531,12.914966583251953,0.5759062170982361
72,0.015335517935454845,0.017648909240961075,0.014675525017082691,332.8778381347656,453.1733093261719,14.836719512939453,0.37864747643470764
73,0.014848804101347923,0.01749551109969616,0.01490514725446701,485.7953796386719,667.2207641601562,10.287795066833496,0.43847301602363586
74,0.015128901228308678,0.01737053319811821,0.014672480523586273,576.8606567382812,526.0587768554688,13.67562484741211,0.4085805416107178
75,0.015122304670512676,0.017565835267305374,0.014726710505783558,563.4854736328125,386.0023498535156,16.396263122558594,0.7457108497619629
76,0.015086060389876366,0.017399419099092484,0.0146787716075778,534.1138305664062,386.96795654296875,15.604565620422363,0.5131811499595642
77,0.014990045689046383,0.017373932525515556,0.01454279012978077,466.92974853515625,257.89837646484375,9.284926414489746,0.39610031247138977
78,0.014827661216259003,0.017629943788051605,0.014706327579915524,295.0256042480469,209.11322021484375,9.44060230255127,0.6876906156539917
79,0.014856711030006409,0.017472682520747185,0.01455688662827015,142.23057556152344,261.1929626464844,12.007122039794922,0.3634546101093292
80,0.014848188497126102,0.01755404844880104,0.014540566131472588,86.3991470336914,215.76963806152344,11.483360290527344,0.46560096740722656
81,0.014484393410384655,0.017328662797808647,0.014319993555545807,87.89707946777344,295.5461120605469,9.180524826049805,0.3959769010543823
82,0.01455734297633171,0.017255226150155067,0.014505492523312569,148.14816284179688,429.0017395019531,7.96272087097168,0.42338827252388
83,0.014544660225510597,0.01707194373011589,0.014170004986226559,211.62966918945312,463.9736022949219,9.975114822387695,0.2819959819316864
84,0.014767230488359928,0.017218315973877907,0.014323306269943714,177.35958862304688,477.7333679199219,11.425472259521484,0.4730583727359772
85,0.014855071902275085,0.01730981096625328,0.014354581013321877,97.01481628417969,450.4963684082031,11.238978385925293,0.3153004050254822
86,0.01429154071956873,0.017302699387073517,0.014178273268043995,78.30986022949219,365.00311279296875,9.412535667419434,0.4755406677722931
87,0.014578372240066528,0.01724931411445141,0.014357082545757294,70.81769561767578,338.58868408203125,7.7994465827941895,0.40008309483528137
88,0.01430838368833065,0.01714487187564373,0.014331336133182049,84.16817474365234,417.3518981933594,8.28117561340332,0.7640995979309082
89,0.014783164486289024,0.01691294088959694,0.013952038250863552,147.24722290039062,444.0820007324219,8.32524299621582,0.3531293272972107
90,0.014363210648298264,0.017009975388646126,0.01392179075628519,199.86741638183594,431.9405517578125,7.0871734619140625,0.330560564994812
91,0.014255516231060028,0.01684918813407421,0.013907402753829956,195.66433715820312,380.224365234375,7.704676628112793,0.3472280204296112
92,0.01431854534894228,0.017050566151738167,0.014254750683903694,175.3508758544922,305.1208190917969,8.178458213806152,0.5061418414115906
93,0.01416451670229435,0.016908498480916023,0.014125548303127289,153.13011169433594,290.2472839355469,8.297019004821777,0.2794106900691986
94,0.01398809440433979,0.016961483284831047,0.013962368480861187,110.11500549316406,230.74969482421875,7.545837879180908,0.325643390417099
95,0.01400810107588768,0.016703499481081963,0.013812907971441746,71.97655487060547,185.1666259765625,7.627902507781982,0.2793004810810089
96,0.014199206605553627,0.016476357355713844,0.01371175516396761,45.13859558105469,190.6988525390625,7.39289665222168,0.27220115065574646
97,0.014011728577315807,0.017002703621983528,0.013429644517600536,42.662139892578125,173.59788513183594,13.402182579040527,0.28878283500671387
98,0.014045738615095615,0.01686546765267849,0.01374731957912445,70.4284896850586,162.37246704101562,19.699705123901367,0.2973947525024414
99,0.014023206196725368,0.016652416437864304,0.013440935872495174,104.3996353149414,166.876953125,23.02513885498047,0.2585848569869995
100,0.013729278929531574,0.01641889661550522,0.013656680472195148,142.60574340820312,171.43890380859375,20.180278778076172,0.30751240253448486
101,0.013875838369131088,0.01679573580622673,0.013782136142253876,195.66578674316406,178.23086547851562,15.084638595581055,0.22750043869018555
102,0.013802754692733288,0.016642998903989792,0.01352580077946186,262.00482177734375,232.6078643798828,10.476726531982422,0.31251776218414307
103,0.013552268035709858,0.016765952110290527,0.013492915779352188,310.6107177734375,417.787109375,7.599568843841553,0.23062647879123688
104,0.013918421231210232,0.016734985634684563,0.013365701772272587,344.1883544921875,873.9785766601562,7.849710464477539,0.3171486556529999
105,0.01390459481626749,0.01646704599261284,0.013426247984170914,358.1798400878906,1906.3577880859375,12.76828384399414,0.21054129302501678
106,0.013992881402373314,0.01615288108587265,0.013246621936559677,365.2381286621094,4447.1083984375,16.439821243286133,0.30304405093193054
107,0.01366401370614767,0.016783835366368294,0.013502484187483788,322.5182189941406,10395.1875,15.343347549438477,0.22140158712863922
108,0.013679406605660915,0.0167296901345253,0.013677643612027168,241.30389404296875,22560.576171875,11.640192985534668,0.27706706523895264
109,0.01376188825815916,0.016585396602749825,0.013401830568909645,141.85128784179688,39992.4453125,7.480010032653809,0.21670480072498322
110,0.013732032850384712,0.016437802463769913,0.013353458605706692,62.68891525268555,39001.328125,6.170871257781982,0.230859637260437
111,0.013328623957931995,0.0163350161164999,0.013054161332547665,37.52190399169922,9747.71484375,7.902453899383545,0.2240101397037506
112,0.013717861846089363,0.016527902334928513,0.013663318008184433,49.02838897705078,3944.486572265625,7.359318256378174,0.21836300194263458
113,0.013337591663002968,0.016384748741984367,0.01338683720678091,131.57159423828125,20308.81640625,5.749547958374023,0.23457059264183044
114,0.013386770151555538,0.01648014411330223,0.013461802154779434,260.3408508300781,4048.00048828125,6.36663818359375,0.2169836014509201
115,0.013365132734179497,0.016654517501592636,0.013419954106211662,411.851806640625,6699.833984375,7.013934135437012,0.28798481822013855
116,0.013522525317966938,0.016170162707567215,0.013171832077205181,540.90966796875,9360.0478515625,6.781980991363525,0.27121204137802124
117,0.013241548091173172,0.016383277252316475,0.013204583898186684,598.048583984375,1277.6136474609375,5.83673095703125,0.25199535489082336
118,0.013458321802318096,0.016395695507526398,0.012833680957555771,533.419189453125,8457.19921875,5.446441173553467,0.2216002345085144
119,0.013300664722919464,0.016137568280100822,0.013159210793673992,391.3568115234375,374.64971923828125,6.531341075897217,0.20212307572364807
120,0.013341686688363552,0.016187483444809914,0.012789741158485413,217.21780395507812,6213.033203125,9.186092376708984,0.28324878215789795
121,0.013432314619421959,0.016019638627767563,0.01297510415315628,83.95340728759766,334.89190673828125,11.907842636108398,0.2655644416809082
122,0.012973899021744728,0.016254972666502,0.013055316172540188,35.19348907470703,4692.17236328125,17.268489837646484,0.38380396366119385
123,0.013095078058540821,0.016039900481700897,0.012932974845170975,107.99798583984375,372.5234680175781,23.177865982055664,0.23234891891479492
124,0.012938977219164371,0.016247380524873734,0.013256026431918144,241.06472778320312,3229.093017578125,26.664331436157227,0.32898083329200745
125,0.013075548224151134,0.016083164140582085,0.012949559837579727,332.642578125,726.823486328125,34.33894729614258,0.22495025396347046
126,0.01301528699696064,0.016123905777931213,0.012951481156051159,306.28033447265625,1859.5703125,48.614784240722656,0.21275287866592407
127,0.012726242654025555,0.01623252034187317,0.012781213968992233,178.844970703125,1329.710693359375,73.77427673339844,0.22434818744659424
128,0.012746462598443031,0.01636306196451187,0.012472646310925484,70.22364807128906,772.184814453125,110.23031616210938,0.23490658402442932
129,0.012732264585793018,0.016517117619514465,0.012910672463476658,34.03586959838867,1707.683837890625,142.18893432617188,0.39246177673339844
130,0.012698516249656677,0.01623823121190071,0.012535518035292625,64.6951904296875,136.51620483398438,159.34544372558594,0.2426559329032898
131,0.012830009683966637,0.016314014792442322,0.012459168210625648,126.23213195800781,1452.1898193359375,135.77818298339844,0.31147176027297974
132,0.0128829600289464,0.016061000525951385,0.012873868457973003,184.60067749023438,289.2493591308594,81.90084838867188,0.24221786856651306
133,0.01272051315754652,0.016050439327955246,0.012643354944884777,197.5615997314453,698.5038452148438,22.545454025268555,0.25565069913864136
134,0.012865579687058926,0.01618931256234646,0.012593909166753292,154.3283233642578,797.9718627929688,6.652904033660889,0.2617446482181549
135,0.012481143698096275,0.016138043254613876,0.01236216351389885,84.94774627685547,132.40806579589844,40.737632751464844,0.19758708775043488
136,0.012912889011204243,0.01616980880498886,0.012353098019957542,32.79590606689453,824.15869140625,61.31346893310547,0.2770261764526367
137,0.012423214502632618,0.016196679323911667,0.01257565151900053,39.61537551879883,152.59274291992188,35.15447235107422,0.22925670444965363
138,0.012825394980609417,0.015943804755806923,0.012787525542080402,107.80423736572266,432.6108703613281,4.597106456756592,0.23643626272678375
139,0.012727456167340279,0.015733689069747925,0.012641346082091331,199.31163024902344,468.9571533203125,20.444839477539062,0.21850910782814026
140,0.012706725858151913,0.016003288328647614,0.012437633238732815,261.3370666503906,87.01305389404297,52.5732307434082,0.4525044858455658
141,0.012801004573702812,0.01609981246292591,0.012561479583382607,209.71925354003906,480.0186767578125,45.33198165893555,0.24756985902786255
142,0.012446271255612373,0.015912385657429695,0.012165701016783714,102.51766204833984,146.18832397460938,12.187800407409668,0.2932782471179962
143,0.012552239932119846,0.015787139534950256,0.01250436995178461,32.98202133178711,239.82357788085938,7.939037322998047,0.2967608571052551
144,0.012470756657421589,0.015944430604577065,0.012637774460017681,60.195064544677734,331.8998107910156,30.708818435668945,0.2613885700702667
145,0.01211716141551733,0.016243062913417816,0.012458238750696182,163.3452606201172,54.486690521240234,30.958354949951172,0.5784154534339905
146,0.012113196775317192,0.016035038977861404,0.012179701589047909,265.3048095703125,277.64013671875,8.829097747802734,0.38034188747406006
147,0.012524220161139965,0.015718678012490273,0.012233945541083813,284.6834716796875,146.1450653076172,8.22628402709961,0.3533438742160797
148,0.01227085292339325,0.016020722687244415,0.012298952788114548,201.57998657226562,108.58052825927734,24.36656379699707,0.2656855881214142
149,0.012334523722529411,0.015707336366176605,0.012290230952203274,93.85369110107422,216.64328002929688,18.124340057373047,0.3195500373840332
150,0.012242160737514496,0.015830302610993385,0.012189478613436222,31.26009750366211,65.1047592163086,3.790928602218628,0.4031125009059906
151,0.01230766624212265,0.01602102816104889,0.011997449211776257,29.038265228271484,152.25942993164062,13.146541595458984,0.3555217683315277
152,0.012205146253108978,0.015871664509177208,0.012229888699948788,63.82965850830078,139.57887268066406,22.667797088623047,0.29764989018440247
153,0.012076561339199543,0.015980327501893044,0.011979780159890652,84.98356628417969,47.95122146606445,8.861849784851074,0.24343715608119965
154,0.012197858653962612,0.016093619167804718,0.012313216924667358,78.7781753540039,172.3886260986328,5.8908162117004395,0.32026413083076477
155,0.012317758053541183,0.015766892582178116,0.012426255270838737,48.219600677490234,62.32674789428711,18.266674041748047,0.35764309763908386
156,0.012046759016811848,0.015659214928746223,0.011953522451221943,31.435258865356445,86.38267517089844,15.1826810836792,0.3720400333404541
157,0.0122795719653368,0.015840230509638786,0.01201151218265295,22.777551651000977,116.67732238769531,4.211995601654053,0.4324185252189636
158,0.012089849449694157,0.0156048983335495,0.012304677627980709,44.29215621948242,47.46381759643555,11.430639266967773,0.2450362592935562
159,0.012206090614199638,0.015734178945422173,0.011979877948760986,82.4800796508789,108.2918701171875,17.929977416992188,0.3220832049846649
160,0.012158354744315147,0.015398078598082066,0.01207935530692339,105.9366226196289,72.44778442382812,8.870569229125977,0.265328586101532
161,0.012082604691386223,0.015469806268811226,0.011938873678445816,114.82598114013672,51.54935836791992,3.7620151042938232,0.41796162724494934
162,0.011797644197940826,0.015606915578246117,0.012048561125993729,98.69990539550781,94.27204132080078,10.513848304748535,0.27577993273735046
163,0.011989904567599297,0.015540210530161858,0.0119437575340271,67.44619750976562,45.173641204833984,10.899168014526367,0.2633383274078369
164,0.01186139602214098,0.015701355412602425,0.01186881773173809,34.97030258178711,62.10006332397461,4.262234210968018,0.25573480129241943
165,0.011602289974689484,0.015336430631577969,0.011925795115530491,20.613672256469727,74.60327911376953,6.34209680557251,0.3120577335357666
166,0.011934283189475536,0.01545296423137188,0.011937783099710941,30.878864288330078,40.332942962646484,10.65656852722168,0.34390950202941895
167,0.01180815976113081,0.015545999631285667,0.011825287714600563,54.515445709228516,63.142120361328125,6.695986747741699,0.2661098837852478
168,0.011830488219857216,0.015423634089529514,0.011720698326826096,77.40689086914062,49.573204040527344,3.3387413024902344,0.321357786655426
169,0.011754358187317848,0.015586987137794495,0.011750795878469944,88.81472778320312,47.45995330810547,6.869495868682861,0.3147328495979309
170,0.012027199380099773,0.015290954150259495,0.011864503845572472,88.2686996459961,59.903812408447266,8.575296401977539,0.3081474006175995
171,0.01216665469110012,0.015666503459215164,0.011866134591400623,76.88499450683594,46.52278137207031,4.619618892669678,0.26251792907714844
172,0.011619728058576584,0.015446389093995094,0.011905191466212273,62.0866584777832,53.30460739135742,4.103901386260986,0.3274131119251251
173,0.011878671124577522,0.015465752221643925,0.011685512959957123,48.136749267578125,45.625205993652344,9.298637390136719,0.258435994386673
174,0.012104909867048264,0.015131991356611252,0.011865065433084965,34.058658599853516,42.887229919433594,8.879331588745117,0.22510647773742676
175,0.011537079699337482,0.01531024370342493,0.011581341736018658,27.624834060668945,47.84804916381836,3.5518414974212646,0.22894197702407837
176,0.011791153810918331,0.01537497341632843,0.011768179945647717,21.153549194335938,38.04862976074219,4.899975299835205,0.23033957183361053
177,0.011421022936701775,0.014905549585819244,0.011556518264114857,24.101844787597656,43.77589797973633,6.789641857147217,0.2760349214076996
178,0.011715836822986603,0.015448463149368763,0.011457091197371483,34.97138214111328,41.44209671020508,3.6303818225860596,0.2174663096666336
179,0.011717884801328182,0.015135498717427254,0.011658341623842716,49.24351501464844,42.64317321777344,5.478184700012207,0.2933679223060608
180,0.011566558852791786,0.015216992236673832,0.011771966703236103,61.19366455078125,46.24330139160156,13.49233627319336,0.23052547872066498
181,0.011926908977329731,0.015380850061774254,0.011325221508741379,71.33711242675781,41.2162971496582,10.914162635803223,0.3077957034111023
182,0.011473246850073338,0.014906365424394608,0.011520931497216225,71.22154998779297,43.84048080444336,3.216750144958496,0.18346194922924042
183,0.011372976005077362,0.015159500762820244,0.01137932576239109,72.55179595947266,41.99436950683594,6.358400821685791,0.19603867828845978
184,0.01119446475058794,0.015361540950834751,0.011662065982818604,75.32769775390625,39.55473327636719,11.643767356872559,0.18067248165607452
185,0.011233797296881676,0.015379736199975014,0.011491684243083,81.63040924072266,38.5367317199707,6.9796366691589355,0.22158923745155334
186,0.011352324858307838,0.0152620580047369,0.011495456099510193,85.40921783447266,41.53409194946289,3.4417078495025635,0.20755857229232788
187,0.011086223646998405,0.015161819756031036,0.011456035077571869,81.5138168334961,37.94945526123047,9.089875221252441,0.27334484457969666
188,0.011639967560768127,0.01507461629807949,0.01163399126380682,70.22570037841797,38.84725570678711,11.161076545715332,0.19048328697681427
189,0.011068505235016346,0.015034467913210392,0.01131847221404314,54.07151412963867,35.542503356933594,4.698985576629639,0.18444125354290009
190,0.011307811364531517,0.01508522778749466,0.011626167222857475,41.49467849731445,44.01572799682617,4.965129375457764,0.17619174718856812
191,0.011037776246666908,0.015340016223490238,0.011469866149127483,32.76829147338867,38.92344284057617,12.60803508758545,0.18359345197677612
192,0.011432044208049774,0.01539366040378809,0.011294105090200901,29.806774139404297,38.859100341796875,12.575920104980469,0.16897103190422058
193,0.011014987714588642,0.014968263916671276,0.011868464760482311,27.929126739501953,42.58342742919922,5.4003448486328125,0.22084392607212067
194,0.011484167538583279,0.015082201920449734,0.011670338921248913,36.626529693603516,38.250770568847656,4.236144542694092,0.1843959540128708
195,0.011134956032037735,0.015074292197823524,0.011524064466357231,46.86679458618164,44.318565368652344,11.438152313232422,0.19914916157722473
196,0.01150558888912201,0.015081430785357952,0.011462656781077385,66.1922836303711,39.13268280029297,13.08174991607666,0.17528319358825684
197,0.011115295812487602,0.015287017449736595,0.01161246094852686,111.78720092773438,35.473602294921875,5.514771461486816,0.19416004419326782
198,0.01144325826317072,0.01514334138482809,0.0114752734079957,201.8603973388672,37.45286560058594,3.6667895317077637,0.1843004673719406
199,0.011500815860927105,0.014870493672788143,0.011163633316755295,367.77850341796875,34.55867004394531,8.425573348999023,0.18055881559848785
200,0.011213329620659351,0.015170100145041943,0.011587824672460556,637.3030395507812,42.55020523071289,8.680529594421387,0.16225801408290863
201,0.011336595751345158,0.014872097410261631,0.011292841285467148,1060.458984375,38.01522445678711,4.471004486083984,0.17889510095119476
202,0.011278726160526276,0.014872977510094643,0.011195104569196701,1567.9058837890625,42.84918212890625,2.981020927429199,0.18447740375995636
203,0.01123994030058384,0.015066120773553848,0.011279487051069736,1991.7620849609375,39.16661071777344,5.58980131149292,0.17226818203926086
204,0.011259209364652634,0.014949888922274113,0.011223278939723969,1882.2784423828125,37.6193962097168,6.6484880447387695,0.17715339362621307
205,0.011077914386987686,0.014858530834317207,0.011296650394797325,1191.9630126953125,41.904781341552734,4.0924835205078125,0.16757218539714813
206,0.010879035107791424,0.015045424923300743,0.011050228029489517,320.9041748046875,32.948951721191406,2.6010584831237793,0.19495311379432678
207,0.010779364965856075,0.015104494988918304,0.011237853206694126,57.306007385253906,47.316165924072266,3.144240617752075,0.16427300870418549
208,0.01116960123181343,0.01471368595957756,0.01134364865720272,431.53936767578125,36.62502670288086,3.9316506385803223,0.16051562130451202
209,0.010984831489622593,0.014913736842572689,0.0111854188144207,630.9689331054688,38.13951110839844,2.704493284225464,0.1672847867012024
210,0.010860580950975418,0.014910047873854637,0.011368606239557266,297.3337707519531,43.793487548828125,2.6646125316619873,0.15520653128623962
211,0.010968822054564953,0.014977196231484413,0.011318761855363846,31.935840606689453,35.65090560913086,3.009369134902954,0.1657509207725525
212,0.011099833063781261,0.014624156057834625,0.011262309737503529,249.90188598632812,40.717227935791016,2.9722506999969482,0.1480884850025177
213,0.011030677706003189,0.014593320898711681,0.010897001251578331,364.63531494140625,35.895240783691406,2.792278528213501,0.15580368041992188
214,0.011056394316256046,0.014781026169657707,0.010887036100029945,106.22554016113281,37.8863639831543,2.3776931762695312,0.196910098195076
215,0.010999721474945545,0.014550979249179363,0.01099842693656683,53.35517501831055,34.44333267211914,2.5122570991516113,0.14560048282146454
216,0.010460125282406807,0.014593122527003288,0.010761361569166183,262.7348937988281,37.4020881652832,2.50390625,0.15722951292991638
217,0.010818925686180592,0.014791877008974552,0.011118611320853233,192.84315490722656,40.176944732666016,2.5935025215148926,0.18695032596588135
218,0.010790704749524593,0.014803264290094376,0.010987784713506699,21.259096145629883,38.947059631347656,2.2354559898376465,0.14978818595409393
219,0.01082004327327013,0.015051004476845264,0.010977938771247864,104.30379486083984,39.37604522705078,2.3832545280456543,0.1499001681804657
220,0.011016049422323704,0.014635583385825157,0.010963764041662216,136.9353485107422,39.82731246948242,2.57064151763916,0.16719858348369598
221,0.010647937655448914,0.01492641493678093,0.011173388920724392,25.852428436279297,34.42229461669922,2.691258430480957,0.1466454416513443
222,0.010830539278686047,0.014614494517445564,0.010757319629192352,71.6659927368164,34.9477424621582,2.300372838973999,0.1436750888824463
223,0.01036066748201847,0.01457029115408659,0.01098270621150732,119.45904541015625,31.890913009643555,2.2486038208007812,0.18563151359558105
224,0.010573480278253555,0.014495240524411201,0.010791175067424774,29.83795738220215,36.22484588623047,2.165057420730591,0.13935203850269318
