,mRNA,methylation,miRNA,VCDN
50,0.024021025747060776,0.02361069619655609,0.01495568361133337,0.30088603496551514
51,0.0243617445230484,0.02289157174527645,0.014748391695320606,0.29995986819267273
52,0.023787425830960274,0.022756217047572136,0.01469937153160572,0.2988637685775757
53,0.02348966896533966,0.023020360618829727,0.014540192671120167,0.29808226227760315
54,0.023121587932109833,0.02298964001238346,0.014268738217651844,0.29670920968055725
55,0.022830892354249954,0.022028984501957893,0.014086464419960976,0.29528307914733887
56,0.02257155068218708,0.022359414026141167,0.014215289615094662,0.29413172602653503
57,0.022596780210733414,0.021987108513712883,0.014010031707584858,0.29299700260162354
58,0.022402333095669746,0.021721042692661285,0.014012879692018032,0.2914345860481262
59,0.021816542372107506,0.021446332335472107,0.013768973760306835,0.2898796498775482
60,0.0214228555560112,0.021529365330934525,0.013777363114058971,0.2890477180480957
61,0.02147780731320381,0.021030213683843613,0.013637122698128223,0.28795525431632996
62,0.021847479045391083,0.021045835688710213,0.01354297436773777,0.28670740127563477
63,0.02077585458755493,0.02079799957573414,0.013506547547876835,0.28486165404319763
64,0.021577484905719757,0.020190445706248283,0.013277838937938213,0.28326836228370667
65,0.020921634510159492,0.019895007833838463,0.013090426102280617,0.28218337893486023
66,0.020123351365327835,0.020116157829761505,0.013043067418038845,0.2804012596607208
67,0.020510688424110413,0.019699357450008392,0.012932920828461647,0.27835309505462646
68,0.020256301388144493,0.019572032615542412,0.012700664810836315,0.27567386627197266
69,0.02001727558672428,0.019241176545619965,0.012725160457193851,0.2743685245513916
70,0.019843922927975655,0.019212305545806885,0.012683435343205929,0.2726530432701111
71,0.019600750878453255,0.01871413365006447,0.012589278630912304,0.2712532877922058
72,0.019098959863185883,0.018916375935077667,0.012581968680024147,0.26988592743873596
73,0.019116805866360664,0.01849159598350525,0.012265216559171677,0.2678554356098175
74,0.019089071080088615,0.01823626458644867,0.012133383192121983,0.2663830816745758
75,0.019090520218014717,0.018592530861496925,0.012080050073564053,0.2650371193885803
76,0.01872190646827221,0.01791282184422016,0.012133806943893433,0.26271769404411316
77,0.01915382407605648,0.017960432916879654,0.011948494240641594,0.2602231204509735
78,0.018229089677333832,0.017633089795708656,0.011706489138305187,0.2590391933917999
79,0.018276160582900047,0.01734335348010063,0.011705725453794003,0.25656235218048096
80,0.017906762659549713,0.017188144847750664,0.011648432351648808,0.25422337651252747
81,0.017875785008072853,0.017038624733686447,0.01171642355620861,0.2523757219314575
82,0.018107742071151733,0.017242204397916794,0.01162788737565279,0.25030967593193054
83,0.01794091984629631,0.017139529809355736,0.011649465188384056,0.24790547788143158
84,0.01743962988257408,0.016700591892004013,0.011449726298451424,0.24651868641376495
85,0.01732812449336052,0.016814323142170906,0.011377743445336819,0.2443975806236267
86,0.0174986831843853,0.016539765521883965,0.011404003947973251,0.24137263000011444
87,0.017442332580685616,0.016454556956887245,0.011310197412967682,0.23988986015319824
88,0.016566859558224678,0.01625184156000614,0.011227150447666645,0.23716694116592407
89,0.016787396743893623,0.01602797582745552,0.011199773289263248,0.2341739535331726
90,0.016657259315252304,0.016254981979727745,0.010999576188623905,0.23177337646484375
91,0.016994059085845947,0.015726499259471893,0.010988675989210606,0.22956940531730652
92,0.016898510977625847,0.015718067064881325,0.01091014128178358,0.22667764127254486
93,0.01660502515733242,0.015758061781525612,0.01069861464202404,0.2250877320766449
94,0.016687918454408646,0.015805041417479515,0.010597219690680504,0.2220800518989563
95,0.016770856454968452,0.015544951893389225,0.010475941933691502,0.21869666874408722
96,0.01614922098815441,0.01531966496258974,0.010378753766417503,0.21729619801044464
97,0.01587941125035286,0.015021700412034988,0.010706691071391106,0.21446596086025238
98,0.01621454395353794,0.015341314487159252,0.01031965110450983,0.21225076913833618
99,0.016110941767692566,0.015202908776700497,0.010267253965139389,0.20914021134376526
100,0.015718264505267143,0.015047557651996613,0.010268541984260082,0.2056465744972229
101,0.015404636040329933,0.014847551472485065,0.010318687185645103,0.20378319919109344
102,0.016067875549197197,0.01491315197199583,0.010181866586208344,0.20130304992198944
103,0.01565839909017086,0.014894822612404823,0.01003243401646614,0.19750377535820007
104,0.015532733872532845,0.014598844572901726,0.010088615119457245,0.19636636972427368
105,0.01578487455844879,0.014417191967368126,0.009928178042173386,0.19373425841331482
106,0.015170731581747532,0.014256858266890049,0.009877312928438187,0.19094620645046234
107,0.015369565226137638,0.014347776770591736,0.00982863549143076,0.18804052472114563
108,0.015384153462946415,0.014147781766951084,0.00975158903747797,0.18594662845134735
109,0.015324989333748817,0.014633656479418278,0.009721636772155762,0.18320101499557495
110,0.014613072387874126,0.014028233475983143,0.00972498394548893,0.18038895726203918
111,0.014779377728700638,0.014062950387597084,0.009665531106293201,0.17894630134105682
112,0.015395059250295162,0.014459533616900444,0.009565072134137154,0.17508600652217865
113,0.014647627249360085,0.014257374219596386,0.009473003447055817,0.17284126579761505
114,0.014174235053360462,0.014127733185887337,0.009606563486158848,0.1703455150127411
115,0.014698312617838383,0.013882875442504883,0.009368550032377243,0.16877272725105286
116,0.014196367003023624,0.013437911868095398,0.009307057596743107,0.16653980314731598
117,0.014366445131599903,0.013931026682257652,0.009418838657438755,0.16424955427646637
118,0.014688093215227127,0.01439834013581276,0.009359362535178661,0.16080279648303986
119,0.01406252384185791,0.013459143228828907,0.009243718348443508,0.1589527577161789
120,0.01409975066781044,0.01338342297822237,0.009302616119384766,0.15655936300754547
121,0.013904398307204247,0.013294284231960773,0.00905579049140215,0.15400180220603943
122,0.014078112319111824,0.013562319800257683,0.008875597268342972,0.151425302028656
123,0.013839855790138245,0.013490395620465279,0.009093702770769596,0.14961060881614685
124,0.013591564260423183,0.012935686856508255,0.009076917544007301,0.14840754866600037
125,0.013969256542623043,0.013411440886557102,0.00897959340363741,0.146242156624794
126,0.014140953309834003,0.013264606706798077,0.008841319009661674,0.14427676796913147
127,0.014604556374251842,0.012936798855662346,0.008945709094405174,0.14272481203079224
128,0.015123129822313786,0.012939322739839554,0.008716577664017677,0.14100204408168793
129,0.014198578894138336,0.013103915378451347,0.008839106187224388,0.13838936388492584
130,0.013541582971811295,0.012951161712408066,0.008663787506520748,0.13682548701763153
131,0.01361866295337677,0.012844940647482872,0.00857632327824831,0.13499830663204193
132,0.01411670632660389,0.013051142916083336,0.008622290566563606,0.13345851004123688
133,0.013165765441954136,0.01282715518027544,0.008736672811210155,0.13121868669986725
134,0.013152245432138443,0.012594565749168396,0.008606011979281902,0.12952211499214172
135,0.013283575884997845,0.01236976869404316,0.008597101084887981,0.12729717791080475
136,0.013078786432743073,0.012555504217743874,0.008427884429693222,0.12648583948612213
137,0.013135934248566628,0.012981792911887169,0.008372308686375618,0.12284974008798599
138,0.012926314026117325,0.012646720744669437,0.008322556503117085,0.12095405906438828
139,0.013203452341258526,0.012146308086812496,0.008377794176340103,0.11952362954616547
140,0.013436476700007915,0.012599318288266659,0.008351359516382217,0.11863656342029572
141,0.01285643596202135,0.01258316170424223,0.008402809500694275,0.11822585016489029
142,0.012876334600150585,0.012459096498787403,0.008196763694286346,0.11554313451051712
143,0.012900268658995628,0.012101155705749989,0.008200484327971935,0.11418727785348892
144,0.012593059800565243,0.012109117582440376,0.008280680514872074,0.11265534907579422
145,0.0127315204590559,0.01228073239326477,0.008038843050599098,0.11054082959890366
146,0.012464243918657303,0.011965226382017136,0.00821932964026928,0.10922123491764069
147,0.012314467690885067,0.011843816377222538,0.008039172738790512,0.10740482807159424
148,0.012821005657315254,0.01187220960855484,0.00796652864664793,0.10596178472042084
149,0.012596904300153255,0.012025040574371815,0.00806697178632021,0.10467188060283661
150,0.012269912287592888,0.011926217004656792,0.008135046809911728,0.10198432952165604
151,0.011967667378485203,0.0122667932882905,0.007998091168701649,0.10012199729681015
152,0.012183058075606823,0.012306136079132557,0.007851507514715195,0.09960068017244339
153,0.012261352501809597,0.012397034093737602,0.007894396781921387,0.09796390682458878
154,0.012047618627548218,0.012166310101747513,0.007791155017912388,0.09733468294143677
155,0.012091463431715965,0.012084410525858402,0.0077618504874408245,0.09535727649927139
156,0.012732856906950474,0.011376854963600636,0.00771153112873435,0.0934094712138176
157,0.01251276396214962,0.0115331606939435,0.007786920759826899,0.09177783876657486
158,0.012165728025138378,0.012032107450067997,0.0077592357993125916,0.09012726694345474
159,0.012059316970407963,0.01201969850808382,0.007723038084805012,0.08853143453598022
160,0.01178826205432415,0.011456386186182499,0.007653329521417618,0.08858165144920349
161,0.011796241626143456,0.011477791704237461,0.007515997160226107,0.08623477071523666
162,0.011454439722001553,0.0113525390625,0.007641749456524849,0.08495650440454483
163,0.011880842037498951,0.011682882905006409,0.007786314468830824,0.08424891531467438
164,0.011779837310314178,0.011868678964674473,0.0075079225935041904,0.08285935968160629
165,0.011624007485806942,0.01163622085005045,0.007600023876875639,0.08101092278957367
166,0.011626000516116619,0.01126810722053051,0.007560370489954948,0.08089931309223175
167,0.01176908053457737,0.011078551411628723,0.007500370033085346,0.07884909957647324
168,0.011431099846959114,0.01114239078015089,0.0075492821633815765,0.07784873247146606
169,0.011123147793114185,0.011305737309157848,0.00745056988671422,0.07709594070911407
170,0.011359015479683876,0.011473560705780983,0.00726344482973218,0.07588397711515427
171,0.0116323446854949,0.01129996683448553,0.007321377284824848,0.07515124976634979
172,0.011983012780547142,0.010885718278586864,0.007261236663907766,0.07350675016641617
173,0.012286676093935966,0.01095990277826786,0.0072704944759607315,0.07289431244134903
174,0.012321791611611843,0.01097816787660122,0.00717181945219636,0.07260187715291977
175,0.012172942981123924,0.010904860682785511,0.007297737058252096,0.07118586450815201
176,0.011329074390232563,0.010607847943902016,0.0071747880429029465,0.0698734000325203
177,0.010870872996747494,0.010580415837466717,0.007123278453946114,0.06800302118062973
178,0.011337744072079659,0.010898388922214508,0.0071913134306669235,0.06823655217885971
179,0.011728904210031033,0.010519095696508884,0.007124283816665411,0.06629595160484314
180,0.011403006501495838,0.010883641429245472,0.0070852311328053474,0.06567534804344177
181,0.010535870678722858,0.01029982976615429,0.007043730467557907,0.06515324115753174
182,0.010779602453112602,0.010643874295055866,0.006984748411923647,0.06430737674236298
183,0.011479034088551998,0.010434410534799099,0.007086826488375664,0.06384076923131943
184,0.011250593699514866,0.010604076087474823,0.007055593654513359,0.06261938810348511
185,0.010869422927498817,0.011185952462255955,0.006956358440220356,0.06353454291820526
186,0.010671562515199184,0.012967794202268124,0.006835388485342264,0.06383351236581802
187,0.01094705332070589,0.014624974690377712,0.006921092513948679,0.06401128321886063
188,0.010997258126735687,0.013702917844057083,0.007109566126018763,0.061609186232089996
189,0.010567830875515938,0.010778890922665596,0.007036886177957058,0.06154647096991539
190,0.010645363479852676,0.012708811089396477,0.006916278041899204,0.060046374797821045
191,0.010425250045955181,0.011356567963957787,0.0068270424380898476,0.05956444516777992
192,0.010250409133732319,0.01208495907485485,0.006824908312410116,0.05837797373533249
193,0.010331361554563046,0.01178006548434496,0.006729771848767996,0.05697557330131531
194,0.01003067847341299,0.010717878118157387,0.006841456517577171,0.05718648061156273
195,0.010292605496942997,0.011819181963801384,0.006655972916632891,0.05633443593978882
196,0.010182362981140614,0.010556252673268318,0.006703623104840517,0.05582055449485779
197,0.010142059065401554,0.010995793156325817,0.006890853866934776,0.05427543818950653
198,0.01006055437028408,0.011094161309301853,0.006734008900821209,0.054031673818826675
199,0.010234297253191471,0.01038886047899723,0.006749109365046024,0.0525490939617157
200,0.010053708218038082,0.010901120491325855,0.0066487230360507965,0.051715683192014694
201,0.010349824093282223,0.010521616786718369,0.006528122816234827,0.051682088524103165
202,0.010405443608760834,0.010558399371802807,0.006719151511788368,0.051715925335884094
203,0.01061511505395174,0.01040553580969572,0.006630395073443651,0.04990705847740173
204,0.010460920631885529,0.010190587490797043,0.006815166212618351,0.05048055574297905
205,0.01085252407938242,0.01051090843975544,0.006691325455904007,0.04986443743109703
206,0.011391889303922653,0.009985767304897308,0.006589966360479593,0.049479637295007706
207,0.011065594851970673,0.010564508847892284,0.006546615157276392,0.049324147403240204
208,0.010105155408382416,0.01043256651610136,0.006629975978285074,0.048201754689216614
209,0.00970527995377779,0.009847061708569527,0.006466350052505732,0.047574833035469055
210,0.010204448364675045,0.01028340496122837,0.006572752725332975,0.047569964081048965
211,0.010937974788248539,0.009633672423660755,0.00650922954082489,0.04665912687778473
212,0.010856187902390957,0.009730745106935501,0.006453809328377247,0.0457364022731781
213,0.01012422051280737,0.010015876032412052,0.006569995544850826,0.0446213036775589
214,0.009695998392999172,0.009800286032259464,0.006510850507766008,0.04481334984302521
215,0.010011041536927223,0.01013969350606203,0.006434471812099218,0.04405101016163826
216,0.010272336192429066,0.009891551919281483,0.006369558162987232,0.044233959168195724
217,0.010502079501748085,0.009702160023152828,0.00654281722381711,0.044141996651887894
218,0.010289685800671577,0.009981139563024044,0.006416420917958021,0.043581172823905945
219,0.009647589176893234,0.00979689136147499,0.00640446413308382,0.04242799058556557
220,0.009536401368677616,0.009611167944967747,0.006419943645596504,0.042555052787065506
221,0.010129678063094616,0.009899988770484924,0.006505928002297878,0.04105140641331673
222,0.010551429353654385,0.009508904069662094,0.006360887549817562,0.0406266450881958
223,0.010418570600450039,0.009642560966312885,0.00626703817397356,0.0410882905125618
224,0.009780442342162132,0.009376629255712032,0.006286990363150835,0.04108470678329468
225,0.009361471980810165,0.009571596048772335,0.00636281818151474,0.0396161787211895
226,0.009690466336905956,0.009360918775200844,0.006369137205183506,0.03979884460568428
227,0.009978367015719414,0.009001299738883972,0.006286704447120428,0.04011143743991852
228,0.010303214192390442,0.009247598238289356,0.006221460178494453,0.0391550213098526
229,0.009856205433607101,0.009296082891523838,0.006372581236064434,0.03920982778072357
230,0.009425540454685688,0.009564606472849846,0.006163047626614571,0.039150673896074295
231,0.009217547252774239,0.010117526166141033,0.00627128267660737,0.039017848670482635
232,0.009454047307372093,0.010833991691470146,0.0063089122995734215,0.0392746701836586
233,0.00962398573756218,0.010472258552908897,0.006194330286234617,0.038168519735336304
234,0.009504487738013268,0.00955783762037754,0.006207175087183714,0.03782133385539055
235,0.009456733241677284,0.009104453027248383,0.006205268204212189,0.038107533007860184
236,0.009198145009577274,0.009548792615532875,0.006202626973390579,0.035869844257831573
237,0.009343547746539116,0.009298872202634811,0.006122651509940624,0.03713187947869301
238,0.009157045744359493,0.00898658949881792,0.006050622556358576,0.03626846522092819
239,0.009318322874605656,0.009081420488655567,0.006306519266217947,0.0358135886490345
240,0.009057094343006611,0.009161893278360367,0.0060668159276247025,0.03553028032183647
241,0.009142978116869926,0.008721431717276573,0.006175204645842314,0.03457345440983772
242,0.008954666554927826,0.008935481309890747,0.006131073925644159,0.034905895590782166
243,0.00902886688709259,0.009151709266006947,0.0061876350082457066,0.03463704138994217
244,0.009066321887075901,0.009521065279841423,0.006081535946577787,0.0339522548019886
245,0.00907804537564516,0.009964420460164547,0.006149583496153355,0.034232284873723984
246,0.00884317047894001,0.009949209168553352,0.0060623278841376305,0.033819716423749924
247,0.008821610361337662,0.009128793142735958,0.006066596135497093,0.03405948355793953
248,0.0089190062135458,0.00874051358550787,0.006179408635944128,0.03269403055310249
249,0.009726579301059246,0.00876244343817234,0.006020461209118366,0.03401387110352516
250,0.01064311619848013,0.009292665868997574,0.006160587538033724,0.0341646783053875
251,0.011375058442354202,0.009274209849536419,0.005991858430206776,0.03331776708364487
252,0.010758576914668083,0.00868251919746399,0.006001933943480253,0.03242889419198036
253,0.009345317259430885,0.008944546803832054,0.005937270354479551,0.03277456760406494
254,0.008915006183087826,0.008993604220449924,0.00592646561563015,0.03258182480931282
255,0.010111224837601185,0.008923059329390526,0.006137312389910221,0.03117605298757553
256,0.009319710545241833,0.008455661125481129,0.005978139117360115,0.03225398436188698
257,0.009056027047336102,0.00853703636676073,0.005871347617357969,0.032170653343200684
258,0.009510187432169914,0.008637610822916031,0.00591998128220439,0.03150354325771332
259,0.00940677896142006,0.008712039329111576,0.005918576382100582,0.03026476316154003
260,0.00893440656363964,0.008376551792025566,0.005998340435326099,0.03053552657365799
261,0.009143007919192314,0.008470145985484123,0.005923667922616005,0.030663369223475456
262,0.00932798907160759,0.008386720903217793,0.005944071803241968,0.03030073456466198
263,0.009037554264068604,0.008864565752446651,0.005860456731170416,0.030159594491124153
264,0.008594469167292118,0.0087915463373065,0.0058007994666695595,0.02958512492477894
265,0.008658657781779766,0.00844139326363802,0.00586349843069911,0.029182201251387596
266,0.008619941771030426,0.008378918282687664,0.005865165498107672,0.029471505433321
267,0.008668503724038601,0.008219601586461067,0.00579242454841733,0.028882507234811783
268,0.008546842262148857,0.00839295331388712,0.005836170166730881,0.02874070219695568
269,0.008410834707319736,0.008585418574512005,0.005842555779963732,0.02830524742603302
270,0.008551216684281826,0.008700555190443993,0.005732913967221975,0.029266957193613052
271,0.008456937037408352,0.008719222620129585,0.0058914548717439175,0.02803666517138481
272,0.00861449632793665,0.008396292105317116,0.005900979042053223,0.027698291465640068
273,0.008411194197833538,0.008156836032867432,0.005843047518283129,0.027583874762058258
274,0.00829454604536295,0.00805513933300972,0.005813919007778168,0.027846654877066612
275,0.008155211806297302,0.00852071214467287,0.005653408821672201,0.027923619374632835
276,0.00827807281166315,0.008969997987151146,0.0058244625106453896,0.02762693539261818
277,0.008063615299761295,0.00921555794775486,0.005927903577685356,0.02720375917851925
278,0.008127067238092422,0.008732547052204609,0.005871966015547514,0.027445293962955475
279,0.008326116017997265,0.008454023860394955,0.005806745495647192,0.02702081948518753
280,0.008202810771763325,0.00854635238647461,0.0055875396355986595,0.026664653792977333
281,0.008317804895341396,0.00852107536047697,0.005738248582929373,0.026797089725732803
282,0.008212825283408165,0.00832770112901926,0.005711663048714399,0.026665057986974716
283,0.008146737702190876,0.007914685644209385,0.005631564185023308,0.026965253055095673
284,0.008315693587064743,0.00818518828600645,0.005725988652557135,0.026200279593467712
285,0.008142780512571335,0.008449793793261051,0.005647881422191858,0.02558792009949684
286,0.00801488570868969,0.008034788072109222,0.005626722238957882,0.02513534389436245
287,0.008042532950639725,0.007849256508052349,0.005660759285092354,0.025409171357750893
288,0.008010855875909328,0.007968372665345669,0.005593028385192156,0.025766871869564056
289,0.007952968589961529,0.008450460620224476,0.0057684932835400105,0.026148660108447075
290,0.007999151945114136,0.008888076059520245,0.005611105356365442,0.025633743032813072
291,0.007930167019367218,0.008677803911268711,0.005773634184151888,0.025082699954509735
292,0.008362872526049614,0.007880405522882938,0.005629052873700857,0.02509978972375393
293,0.008501997217535973,0.007986610755324364,0.005706640891730785,0.02574172616004944
294,0.008973904885351658,0.008578354492783546,0.005545309744775295,0.026054613292217255
295,0.01023969054222107,0.008377897553145885,0.005654043983668089,0.027264123782515526
296,0.010777943767607212,0.00808135885745287,0.005593128968030214,0.026527749374508858
297,0.011374966241419315,0.00865142047405243,0.005655619781464338,0.025514978915452957
298,0.009117376059293747,0.008867082186043262,0.005563776474446058,0.025586165487766266
299,0.00880571361631155,0.008019852451980114,0.005571582354605198,0.02512972056865692
300,0.009267434477806091,0.008221044205129147,0.005705669522285461,0.024989495053887367
